date	hour	drivers_onduty	t_onduty	t_occupied	n_pass	n_trip	n_mile	earnings	precip
2013-01-26	18	30414	23323.936	6123.5	55712	31215	77428.485	393863.42	0
2013-01-26	19	32839	25017.361	6684.919	59254	32764	80046.461	419486.95	0
2013-01-26	20	32119	24034.65	6328.691	56402	31156	79488.834	422933.61	0
2013-01-26	21	31228	23221.217	5860.194	55560	30487	76458.213	403177.42	0
2013-01-26	22	33169	24991.307	6484.708	61437	33175	85721.684	445606.33	0
2013-01-26	23	32775	25684.197	7330.315	59578	31975	99165.499	502443.76	0
2013-01-27	0	26968	20976.854	5912.936	61390	33040	84668.108	423037.55	0
2013-01-27	1	29467	21722.08	5510.66	51523	28315	86837.979	412995.94	0
2013-01-27	2	25516	18404.243	4693.272	44791	24367	77945.019	363168.76	0
2013-01-27	3	20287	14517.154	3669.579	34387	18925	63721.158	291129.73	0
2013-01-27	4	13305	9144.874	2431.458	21141	11611	45610.884	196702.64	0
2013-01-27	5	5941	4100.37	1063.868	8493	4949	23491.886	95177.51	0
2013-01-27	6	4918	3438.888	859.088	7274	4437	21179.052	82311.88	0
2013-01-27	7	6620	4622.439	1040.307	10498	6405	24332.895	99234.37	0
2013-01-27	8	9402	6559.857	1404.43	15447	9287	29190.827	125746.8	0
2013-01-27	9	13040	9121.652	1882.638	22314	13212	35865.456	160724.31	0
2013-01-27	10	17907	12772.014	2748.951	32197	18652	46731.082	218621.63	0
2013-01-27	11	21319	15536.652	3592.736	37944	21763	55701.118	266422.73	0
2013-01-27	12	23706	17536.339	4231.574	42576	24138	63393.999	306490.67	0
2013-01-27	13	24174	17840.283	4584.018	41603	23843	67121.764	322917.68	0
2013-01-27	14	24231	18277.752	4887.719	41484	23560	70872.442	337381.16	0
2013-01-27	15	23795	18058.312	4990.683	39529	22494	72865.298	340838.41	0
2013-01-27	16	21720	16499.866	4642.576	35860	20193	66900.02	314906.43	0
2013-01-27	17	21778	16798.597	4511.383	36800	20883	63518.653	303689.54	0
2013-01-27	18	24304	18478.139	5008.087	40923	23461	70348.175	338144.48	0
2013-01-27	19	22239	16148.54	4077.074	36122	20779	63314.662	295745.2	0
2013-01-27	20	19300	13865.617	3302.994	32118	18339	57753.788	266934.57	0
2013-01-27	21	18639	13483.928	3189.072	31282	18031	58521.557	265973.58	0
2013-01-27	22	16563	11636.744	2815.341	26787	15565	55252.928	243807.29	0
2013-01-27	23	12781	9009.757	2379.405	19837	11684	51047.646	215588.08	0
2013-01-28	0	7049	4860.93	1288.092	13229	7841	28259.599	117970.36	0
2013-01-28	1	5112	3357.411	839.127	7500	4444	17952.008	73831.82	0
2013-01-28	2	3362	2272.347	537.961	5017	2969	10936.92	45372.58	0
2013-01-28	3	2430	1701.057	406.341	3607	2140	8632.288	34707.78	0
2013-01-28	4	2673	1881.846	482.868	4120	2500	11864.086	47015.06	0
2013-01-28	5	4400	3208.772	763.1	6539	4230	20566.884	82629.9	0
2013-01-28	6	10999	8120.301	1736.754	17798	11367	36034.792	153949.62	0
2013-01-28	7	20279	15417.065	3610.881	33790	21021	57242.23	267254.56	0
2013-01-28	8	25825	20041.559	5462.459	41673	25629	66062.609	346403.92	0
2013-01-28	9	26290	20082.894	5602.412	39600	24550	61303.504	340971.22	0
2013-01-28	10	23121	17011.019	4660.072	33872	20761	53417.546	289919.49	0.01
2013-01-28	11	20748	15223.747	3883.767	31450	19159	49625.885	257992.5	0.01
2013-01-28	12	22549	16546.179	4275.433	36230	21818	53330.196	281711.03	0
2013-01-28	13	21703	15881.161	4100.589	33730	20339	54766.211	275264.46	0.03
2013-01-28	14	23640	17760.579	4607.102	38619	23039	60755.719	306940.78	0
2013-01-28	15	24752	18586.083	5015.886	40609	23835	63484.346	323453.44	0.03
2013-01-28	16	20822	15440.867	4133.309	33229	19254	54902.689	288364.5	0.07
2013-01-28	17	23073	17676.63	4623.153	38854	22665	60584.709	323661.77	0.04
2013-01-28	18	28529	21375.417	5544.02	47678	28191	69873.086	389818.53	0
2013-01-28	19	28278	20571.634	5077.956	45955	27526	71609.869	382903.56	0.01
2013-01-28	20	25122	17980.937	4360.293	40886	24290	72198.845	348778.44	0.02
2013-01-28	21	22998	16359.332	3941.555	37672	22494	71337.076	332011.87	0
2013-01-28	22	20793	14676.383	3636.893	33409	19935	68892.617	312525.17	0
2013-01-28	23	15241	10635.788	2874.689	23105	13722	56810.972	248529.91	0
2013-01-29	0	7731	5316.807	1353.741	13923	8545	27415.509	120397.21	0
2013-01-29	1	5832	3896.202	948.513	8348	5102	20347.357	85105.82	0
2013-01-29	2	3643	2454.815	574.022	5252	3211	11752.792	49703.2	0
2013-01-29	3	2299	1607.067	363.101	3495	2028	7822.999	32136.76	0
2013-01-29	4	2205	1504.713	367.391	3330	2004	8932.957	35778.52	0
2013-01-29	5	3887	2857.127	606.143	5740	3768	15974.799	65552.75	0
2013-01-29	6	10946	7983.206	1614.924	17538	11291	32229.712	141398.77	0
2013-01-29	7	20828	15621.552	3651.701	35004	21661	54517.591	263117.46	0
2013-01-29	8	26929	20821.471	5638.271	42979	26410	63588.288	349944.45	0
2013-01-29	9	26688	20227.528	5611.513	39917	24537	60987.695	344149.52	0
2013-01-29	10	23046	16845.377	4559.323	34170	20770	52273.271	286693.35	0
2013-01-29	11	21692	16237.137	4247.283	32796	19980	50808.95	272088.87	0
2013-01-29	12	22398	16434.687	4403.336	34670	20769	51505.846	280530.97	0
2013-01-29	13	22333	16481.939	4296.404	34805	20906	54769.837	284812.76	0
2013-01-29	14	23958	17834.42	4718.476	37903	22573	59542.656	310241.62	0
2013-01-29	15	23632	17475.439	4755.729	37553	22143	62164.344	316381.36	0
2013-01-29	16	19666	14315.994	3729.841	31102	18332	51940.736	273452.4	0
2013-01-29	17	23052	17736.981	4619.461	39372	23419	58297.593	323084.22	0
2013-01-29	18	30516	23623.292	6426.475	52177	30819	70387.829	420982.47	0
2013-01-29	19	31378	23594.42	6219.287	51389	30519	76397.377	432556.58	0.02
2013-01-29	20	29148	21325.53	5269.617	47515	28233	79128.978	396353.95	0.04
2013-01-29	21	27845	20692.663	5109.691	46490	27403	83273.378	399908.66	0
2013-01-29	22	25601	18571.842	4747.484	41540	24339	79141.924	374816.21	0
2013-01-29	23	19827	14090.681	3854.244	30508	17960	70557.41	318607.77	0
2013-01-30	0	10343	7225.829	1858.305	19390	11567	35109.993	159239.39	0
2013-01-30	1	7571	5072.655	1215.939	10999	6581	24206.869	106097.3	0
2013-01-30	2	4659	3134.412	718.828	6776	4103	14363.883	62661.43	0
2013-01-30	3	3054	2135.531	485.858	4547	2698	9835.635	41736.79	0
2013-01-30	4	2801	1936.124	491.004	4180	2522	11295.911	46081.31	0
2013-01-30	5	3912	2921.423	602.54	6002	3752	14707.986	62107.35	0
2013-01-30	6	10840	7891.829	1648.32	17491	11283	32248.589	142866.79	0
2013-01-30	7	21522	16174.946	3802.502	36216	22571	55550.46	270871.85	0
2013-01-30	8	27325	20999.055	5720.635	44010	26881	66029.292	358217.85	0
2013-01-30	9	26771	20189.224	5590.968	40593	25012	59838.671	342181.03	0
2013-01-30	10	23343	17025.823	4518.236	34350	21118	50685.796	283956.58	0
2013-01-30	11	22010	16453.714	4230.643	33609	20328	51565.553	275953.77	0
2013-01-30	12	22791	16888.344	4572.256	34834	21037	52837.331	291156.17	0
2013-01-30	13	22407	16806.267	4464.54	34396	20679	54730.625	290740.91	0
2013-01-30	14	23983	18217.977	4979.65	37380	22363	61193.488	320554.98	0
2013-01-30	15	23445	17402.999	4994.923	37035	21768	63427.123	325376.67	0
2013-01-30	16	19186	13896.87	3778.38	29698	17395	51937.524	271742.79	0
2013-01-30	17	22094	16994.993	4465.944	36843	22093	55893.842	310439.99	0
2013-01-30	18	28979	22216.813	6144.541	47356	28484	70020.722	407586.22	0
2013-01-30	19	30589	22831.352	6168.999	49753	29597	77119.08	431434.82	0.01
2013-01-30	20	28453	20834.751	5181.791	45602	27397	77458.194	389806.44	0.01
2013-01-30	21	27229	19826.806	4996.251	45318	26605	80276.096	389354.09	0.01
2013-01-30	22	26440	19212.404	4973.338	44138	25652	81477.365	388887.5	0
2013-01-30	23	21925	15843.209	4511.653	33405	19801	77508.222	354997.32	0
2013-01-31	0	12921	9255.059	2523.778	24616	14581	45239.341	205425.45	0.01
2013-01-31	1	9778	6693.871	1671.574	14332	8478	32688.528	141842.97	0.05
2013-01-31	2	6186	4116.6	1026.973	9023	5401	19638.487	86441.45	0.07
2013-01-31	3	3940	2679.201	652.292	5897	3498	12563.637	53817.78	0.06
2013-01-31	4	3313	2320.233	601.628	4861	2929	12810.721	53181.87	0.24
2013-01-31	5	4471	3257.91	748.913	6653	4282	17912.828	75287.91	0.33
2013-01-31	6	11717	8748.943	1900.944	18971	12225	35742.669	158517.14	0.07
2013-01-31	7	21512	16260.153	3915.852	35647	22288	55755.251	274430	0.08
2013-01-31	8	26707	20703.778	5687.008	43167	26436	65509.109	355651.4	0
2013-01-31	9	26865	20416.695	5830.915	40250	24984	62367.096	354001.5	0
2013-01-31	10	23996	17809.584	4885.073	35854	21721	53718.412	301363.83	0
2013-01-31	11	22873	17334.222	4640.597	34688	21007	51884.54	287676.77	0
2013-01-31	12	23792	17809.277	5010.716	36422	21965	55941.718	310500.82	0
2013-01-31	13	23240	17593.951	4798.048	35877	21508	57671.707	307482.46	0
2013-01-31	14	24835	18973.777	5265.634	39309	23435	66215.946	340943.53	0
2013-01-31	15	24885	18714.078	5458.458	39765	23206	69987.64	354122.95	0
2013-01-31	16	20809	15406.913	4292.577	32983	19057	57617.306	302270.95	0
2013-01-31	17	23735	18336.272	4903.445	40629	23798	61117.322	336145.83	0
2013-01-31	18	30961	23765.032	6439.466	52520	30966	73841.939	430637.8	0
2013-01-31	19	33195	25134.001	6666.278	55355	32812	82405.32	465433.36	0
2013-01-31	20	33367	24972.83	6344.453	55477	32835	92399.541	468441.9	0
2013-01-31	21	32688	24461.238	6251.873	55222	32183	95645.11	472883.21	0
2013-01-31	22	31516	23513.77	6041.655	53359	30796	97008.868	467941.26	0
2013-01-31	23	28046	20999.244	5940.201	46150	26589	102361.896	475128.3	0
2013-02-01	0	17720	13018.336	3564.512	35229	20387	62595.432	291256.97	0
2013-02-01	1	14121	9528.691	2367.716	21245	12333	43090.39	196546.5	0
2013-02-01	2	8927	6034.369	1437.731	13953	7977	27777.652	123137.74	0
2013-02-01	3	5894	3936.081	948.24	9006	5220	18877.41	82599.99	0
2013-02-01	4	4625	3217.246	823.076	7116	4195	18786.708	76789.53	0
2013-02-01	5	4967	3517.291	830.059	7102	4616	21809.288	89435.12	0
2013-02-01	6	11391	8346.067	1729.192	18221	11745	35487.02	154807.23	0
2013-02-01	7	21413	16243.082	3754.293	35540	22108	56182.216	272159.34	0
2013-02-01	8	27152	21009.414	5718.786	43958	26773	66540.003	360464.22	0
2013-02-01	9	27598	20868.542	5851.839	41764	25840	63013.515	358630.65	0
2013-02-01	10	25285	18887.08	4944.177	38327	23253	56528.611	312297.35	0
2013-02-01	11	25022	18963.903	5095.68	38489	23307	57004.714	317505.46	0
2013-02-01	12	24994	19090.644	5389.73	38668	23418	58997.52	332879.25	0
2013-02-01	13	24547	18861.401	5184.608	38226	23075	60516.994	328324.24	0
2013-02-01	14	26275	20654.921	5908.29	41419	24698	67498.303	365336.76	0
2013-02-01	15	24869	19031.912	5667.402	38461	22415	65011.961	345900.35	0
2013-02-01	16	21273	15819.25	4523.947	33053	19112	57671.02	306707.56	0
2013-02-01	17	24180	18879.82	5147.617	40673	23779	61693.673	344797.07	0
2013-02-01	18	31603	24433.896	6766.85	52891	30996	78383.443	450216.52	0
2013-02-01	19	34050	26001.145	7076.239	58363	33528	85362.975	485393.31	0
2013-02-01	20	33838	25536.977	6678.458	58225	33295	89475.701	470283.38	0
2013-02-01	21	32982	24791.59	6272.557	57937	32453	90676.618	457645.05	0
2013-02-01	22	33264	24899.322	6470.04	59595	33062	94089.095	470683.89	0
2013-02-01	23	31905	24678.837	6875.702	56724	31147	104201.813	506384.91	0
2013-02-02	0	26218	20047.857	5620.055	58079	31930	85294.516	420686.99	0
2013-02-02	1	27204	19738.361	5000.282	46985	25747	79952.769	380567.49	0
2013-02-02	2	22998	16483.661	4052.277	38864	21593	69263.209	321441.42	0
2013-02-02	3	17415	12328.499	2997.414	28807	15801	53750.755	242752.49	0
2013-02-02	4	11332	7664.036	2033.551	17574	9862	39575.074	169742.43	0
2013-02-02	5	5397	3779.504	969.707	7802	4636	23373.54	93238.05	0
2013-02-02	6	5189	3615.561	844.665	7667	4751	20523.923	81287.48	0
2013-02-02	7	7130	5017.939	1083.867	11142	6797	24588.336	102627.98	0
2013-02-02	8	11442	7989.383	1704.774	18954	11510	31942.657	143471.12	0
2013-02-02	9	16228	11518.922	2464.3	27911	16615	40595.476	193627.95	0
2013-02-02	10	19916	14246.332	3099.436	34346	20111	47053.438	231450.93	0
2013-02-02	11	22740	16565.791	3762.486	39757	22952	53780.009	269834.02	0
2013-02-02	12	25222	18670.515	4423.272	44495	25369	58374.406	302221.28	0
2013-02-02	13	26196	19370.325	4732.78	45904	25992	60911.868	317727.23	0
2013-02-02	14	25806	19038.653	4739.534	44467	25180	62587.143	319147.67	0
2013-02-02	15	25492	18990.3	4745.356	44825	25138	63875.216	321850.21	0
2013-02-02	16	23197	16844.151	4235.723	39914	22431	57881.024	289581.1	0
2013-02-02	17	24279	18447.312	4478.043	44409	24989	59393.971	300981.08	0
2013-02-02	18	31090	23639.572	6019.23	57162	31713	75048.963	386291.77	0
2013-02-02	19	33005	25083.657	6693.651	59309	32608	80490.84	422206.84	0
2013-02-02	20	31606	23572.303	6103.727	55405	30491	76826.827	411017.42	0
2013-02-02	21	30439	22867.366	5787.213	53984	29439	72773.268	388359.87	0
2013-02-02	22	31920	24490.996	6609.925	57431	31067	78613.484	421081.59	0.01
2013-02-02	23	31676	25101.685	7495.42	56890	30273	93799.094	485098.21	0
2013-02-03	0	25859	20032.211	5731.855	58233	31441	79844.782	400359.44	0.01
2013-02-03	1	27812	20311.082	5285.333	48861	26531	81142.323	387887.69	0
2013-02-03	2	24154	17423.17	4467.985	41900	22953	72317.997	338965.11	0
2013-02-03	3	19244	13964.824	3502.527	32653	17762	60306.289	272418.9	0.01
2013-02-03	4	12350	8442.444	2233.213	18655	10455	41838.878	180675.57	0.01
2013-02-03	5	5221	3610.732	902.219	7149	4280	20170.09	81270.92	0
2013-02-03	6	4305	3035.931	744.196	6139	3855	18503.312	72109.75	0
2013-02-03	7	5459	3846.712	856.147	8353	5123	20766.625	83853.54	0
2013-02-03	8	8238	5658.622	1197.218	13643	8222	26090.229	111334.69	0
2013-02-03	9	11837	8278.932	1653.391	20494	12088	31832.001	143525.19	0
2013-02-03	10	16641	11647.335	2431.306	29542	17252	43026.744	199865.26	0
2013-02-03	11	20069	14238.533	3090.035	35913	20635	51035.677	242879.42	0
2013-02-03	12	21955	15755.919	3543.839	38793	22372	55909.268	270448.07	0
2013-02-03	13	22398	16245.406	3800.761	38979	22388	60356.43	288534.35	0
2013-02-03	14	22513	16408.579	3960.345	38737	22398	66143.607	306762.41	0
2013-02-03	15	22595	16732.669	4103.362	38782	22254	68479.123	315946.01	0
2013-02-03	16	22660	16723.26	4112.593	39573	22514	68022.919	313995.46	0
2013-02-03	17	25359	19509.203	4834.822	46421	26583	77339.619	361056.01	0
2013-02-03	18	27235	19635.064	5006.332	47402	27445	80823.214	378328.42	0
2013-02-03	19	18282	12493.919	2956.679	29216	17104	55546.12	244807.98	0
2013-02-03	20	16834	11875.402	2624.089	29514	17081	50273.071	229499.29	0
2013-02-03	21	17804	12818.983	2909.648	30779	17641	57277.948	256130.12	0
2013-02-03	22	18960	14465.921	2970.651	32289	18850	58602.644	261589.61	0
2013-02-03	23	22638	16751.319	4804.052	39242	22376	90872.047	397848.83	0
2013-02-04	0	10283	7337.118	1922.94	20011	11760	39075.533	168945.6	0
2013-02-04	1	6539	4411.501	1036.422	9446	5699	21614.722	91173.7	0
2013-02-04	2	4165	2805.23	669.936	6210	3774	13600.159	57590.88	0
